Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ashish,2019-06-26 21:17:58,00:00:55,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One That Could Have Been: Part 1 (Episode 15),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:49,Not latest view,US (United States)
Ashish,2019-06-26 17:18:46,00:20:54,Autoplayed: user action: None; ,Friends: Season 6: The One That Could Have Been: Part 1 (Episode 15),,Samsung 2017 Kant-M UHD TV Smart TV,00:20:54,Not latest view,US (United States)
Ashish,2019-06-26 16:55:30,00:21:57,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One Where Chandler Can't Cry (Episode 14),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:57,Not latest view,US (United States)
Ashish,2019-06-26 04:02:48,00:00:07,Autoplayed: user action: None; ,Friends: Season 6: The One Where Chandler Can't Cry (Episode 14),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:07,Not latest view,US (United States)
Ashish,2019-06-26 03:41:32,00:21:13,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with Rachel's Sister (Episode 13),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:43,Not latest view,US (United States)
Ashish,2019-06-26 03:19:48,00:21:23,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with the Joke (Episode 12),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:53,Not latest view,US (United States)
Ashish,2019-06-25 23:09:32,00:59:10,Autoplayed: user action: Unspecified; ,Avengers: Infinity War,,Samsung 2017 Kant-M UHD TV Smart TV,01:15:41,Not latest view,US (United States)
Ashish,2019-06-25 21:17:57,00:21:52,Autoplayed: user action: None; ,Friends: Season 6: The One with the Apothecary Table (Episode 11),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2019-06-25 20:55:47,00:21:54,Autoplayed: user action: None; ,Friends: Season 6: The One with the Routine (Episode 10),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2019-06-25 20:28:57,00:22:33,Autoplayed: user action: None; ,Friends: Season 6: The One Where Ross Got High (Episode 9),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:33,Not latest view,US (United States)
Ashish,2019-06-25 20:06:58,00:21:41,Autoplayed: user action: None; ,Friends: Season 6: The One with Ross's Teeth (Episode 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:41,Not latest view,US (United States)
Ashish,2019-06-25 19:44:48,00:21:52,Autoplayed: user action: None; ,Friends: Season 6: The One Where Phoebe Runs (Episode 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2019-06-25 19:23:03,00:21:24,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One on the Last Night (Episode 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2019-06-25 01:48:07,00:21:52,Autoplayed: user action: None; ,Friends: Season 6: The One with Joey's Porsche (Episode 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2019-06-25 01:28:25,00:18:22,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One Where Joey Loses His Insurance (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2019-06-24 05:20:45,00:10:32,Autoplayed: user action: Unspecified; ,Avengers: Infinity War,,Samsung 2017 Kant-M UHD TV Smart TV,00:16:31,Not latest view,US (United States)
Ashish,2019-06-24 05:17:06,00:03:02,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One Where Joey Loses His Insurance (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:03:31,Not latest view,US (United States)
Ashish,2019-06-24 04:55:23,00:21:23,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One with Ross's Denial (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2019-06-23 19:04:46,00:21:54,Autoplayed: user action: None; ,Friends: Season 6: The One Where Ross Hugs Rachel (Episode 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2019-06-23 18:42:21,00:22:06,Autoplayed: user action: Unspecified; ,Friends: Season 6: The One After Vegas (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:06,Not latest view,US (United States)
Ashish,2019-06-23 05:34:08,00:00:09,,Friends: Season 6: The One After Vegas (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:09,Not latest view,US (United States)
Ashish,2019-06-23 05:13:53,00:20:10,,Friends: Season 5: The One in Vegas: Part 2 (Episode 24),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:36,Not latest view,US (United States)
Ashish,2019-06-23 04:52:12,00:21:38,,Friends: Season 5: The One in Vegas: Part 1 (Episode 23),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-23 04:41:47,00:10:21,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with Joey's Big Break (Episode 22),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:03,Not latest view,US (United States)
Ashish,2019-06-23 04:41:34,00:00:09,Autoplayed: user action: None; ,Designated Survivor: Season 3 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:00:09,Not latest view,US (United States)
Ashish,2019-06-23 02:44:56,00:00:04,Autoplayed: user action: None; ,Designated Survivor: Season 3 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:00:04,Not latest view,US (United States)
Ashish,2019-06-22 22:06:41,00:11:43,Autoplayed: user action: None; ,Friends: Season 5: The One with Joey's Big Break (Episode 22),,Samsung 2017 Kant-M UHD TV Smart TV,00:11:43,Not latest view,US (United States)
Ashish,2019-06-22 21:44:51,00:21:31,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with the Ball (Episode 21),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:06,Not latest view,US (United States)
Ashish,2019-06-22 21:31:17,00:13:14,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with the Ride-Along (Episode 20),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:09,Not latest view,US (United States)
Ashish,2019-06-22 21:01:52,00:05:59,Autoplayed: user action: Unspecified; ,Avengers: Infinity War,,Samsung 2017 Kant-M UHD TV Smart TV,00:05:59,Not latest view,US (United States)
Ashish,2019-06-22 00:55:02,00:53:46,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 1,,Samsung 2017 Kant-M UHD TV Smart TV,00:53:46,00:53:46,US (United States)
Ashish,2019-06-22 00:47:53,00:00:05,Autoplayed: user action: None; ,Leila: Season 1 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:00:05,Not latest view,US (United States)
Ashish,2019-06-22 00:17:17,00:11:11,,Peter Rabbit,,Samsung 2017 Kant-M UHD TV Smart TV,01:23:35,01:23:35,US (United States)
Ashish,2019-06-21 22:19:04,00:27:43,Autoplayed: user action: Unspecified; ,Peter Rabbit,,Samsung 2017 Kant-M UHD TV Smart TV,01:12:26,Not latest view,US (United States)
Ashish,2019-06-21 18:43:59,00:08:56,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with the Ride-Along (Episode 20),,Samsung 2017 Kant-M UHD TV Smart TV,00:08:56,Not latest view,US (United States)
Ashish,2019-06-21 05:05:19,00:22:09,Autoplayed: user action: None; ,Friends: Season 5: The One Where Ross Can't Flirt (Episode 19),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:09,Not latest view,US (United States)
Ashish,2019-06-21 04:42:53,00:22:09,Autoplayed: user action: None; ,Friends: Season 5: The One Where Rachel Smokes (Episode 18),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:09,Not latest view,US (United States)
Ashish,2019-06-21 04:29:16,00:13:18,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with Rachel's Inadvertent Kiss (Episode 17),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-20 02:33:20,00:08:51,Autoplayed: user action: None; ,Friends: Season 5: The One with Rachel's Inadvertent Kiss (Episode 17),,Samsung 2017 Kant-M UHD TV Smart TV,00:08:51,Not latest view,US (United States)
Ashish,2019-06-20 02:10:59,00:22:01,Autoplayed: user action: None; ,Friends: Season 5: The One with the Cop (Episode 16),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:01,Not latest view,US (United States)
Ashish,2019-06-20 01:49:05,00:21:36,,Friends: Season 5: The One with the Girl Who Hits Joey (Episode 15),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:07,Not latest view,US (United States)
Ashish,2019-06-20 01:34:08,00:14:55,,Friends: Season 5: The One Where Everybody Finds Out (Episode 14),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:07,Not latest view,US (United States)
Ashish,2019-06-19 22:30:10,00:07:13,Autoplayed: user action: None; ,Friends: Season 5: The One Where Everybody Finds Out (Episode 14),,Samsung 2017 Kant-M UHD TV Smart TV,00:07:13,Not latest view,US (United States)
Ashish,2019-06-19 22:07:45,00:22:06,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with Joey's Bag (Episode 13),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:06,Not latest view,US (United States)
Ashish,2019-06-19 20:51:11,00:02:07,Autoplayed: user action: None; ,Designated Survivor: Season 3 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:02:07,Not latest view,US (United States)
Ashish,2019-06-19 19:13:52,01:37:14,Autoplayed: user action: Unspecified; ,Always Be My Maybe,,Samsung 2017 Kant-M UHD TV Smart TV,01:37:14,01:37:14,US (United States)
Ashish,2019-06-19 03:38:05,00:44:44,Autoplayed: user action: Unspecified; ,Peter Rabbit,,Samsung 2017 Kant-M UHD TV Smart TV,00:44:44,Not latest view,US (United States)
Ashish,2019-06-19 03:21:32,00:02:03,Autoplayed: user action: None; ,Leila: Season 1 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:02:03,Not latest view,US (United States)
Ashish,2019-06-19 01:37:51,01:30:18,Autoplayed: user action: Unspecified; ,Murder Mystery,,Samsung 2017 Kant-M UHD TV Smart TV,01:30:18,01:30:18,US (United States)
Ashish,2019-06-19 01:37:21,00:00:06,Autoplayed: user action: None; ,Designated Survivor: Season 3 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:00:06,Not latest view,US (United States)
Ashish,2019-06-19 01:15:25,00:21:32,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with Chandler's Work Laugh (Episode 12),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:09,Not latest view,US (United States)
Ashish,2019-06-19 01:03:52,00:11:12,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with All the Resolutions (Episode 11),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-17 22:00:02,00:10:58,Autoplayed: user action: None; ,Friends: Season 5: The One with All the Resolutions (Episode 11),,Samsung 2017 Kant-M UHD TV Smart TV,00:10:58,Not latest view,US (United States)
Ashish,2019-06-17 21:39:40,00:20:02,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with the Inappropriate Sister (Episode 10),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-17 19:40:37,00:02:02,Autoplayed: user action: None; ,Friends: Season 5: The One with the Inappropriate Sister (Episode 10),,Samsung 2017 Kant-M UHD TV Smart TV,00:02:02,Not latest view,US (United States)
Ashish,2019-06-17 19:30:29,00:09:49,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with Ross's Sandwich (Episode 9),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-17 04:59:08,00:12:20,Autoplayed: user action: None; ,Friends: Season 5: The One with Ross's Sandwich (Episode 9),,Samsung 2017 Kant-M UHD TV Smart TV,00:12:20,Not latest view,US (United States)
Ashish,2019-06-17 04:37:56,00:20:54,,Friends: Season 5: The One with All the Thanksgivings (Episode 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-17 03:26:15,00:01:16,,Friends: Season 5: The One with All the Thanksgivings (Episode 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:01:16,Not latest view,US (United States)
Ashish,2019-06-17 03:26:04,00:00:01,Autoplayed: user action: None; ,Friends: Season 5: The One with All the Thanksgivings (Episode 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,Not latest view,US (United States)
Ashish,2019-06-17 02:48:10,00:18:51,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One Where Ross Moves In (Episode 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:07,Not latest view,US (United States)
Ashish,2019-06-16 03:31:40,00:03:17,Autoplayed: user action: None; ,Friends: Season 5: The One Where Ross Moves In (Episode 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:03:17,Not latest view,US (United States)
Ashish,2019-06-16 03:09:49,00:21:31,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with the Yeti (Episode 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-16 02:47:25,00:22:08,Autoplayed: user action: None; ,Friends: Season 5: The One with the Kips (Episode 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-16 02:25:38,00:21:29,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One Where Phoebe Hates PBS (Episode 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:07,Not latest view,US (United States)
Ashish,2019-06-16 02:12:12,00:13:07,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One Hundredth (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-15 05:16:28,00:09:02,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One Hundredth (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:09:02,Not latest view,US (United States)
Ashish,2019-06-15 03:33:58,00:00:13,Autoplayed: user action: None; ,Friends: Season 5: The One Hundredth (Episode 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:13,Not latest view,US (United States)
Ashish,2019-06-15 03:03:47,00:24:17,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One with All the Kissing (Episode 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-15 02:57:03,00:06:23,Autoplayed: user action: Unspecified; ,Friends: Season 5: The One After Ross Says Rachel (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:07,Not latest view,US (United States)
Ashish,2019-06-15 02:49:48,00:02:07,Autoplayed: user action: None; ,Designated Survivor: Season 3 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:02:07,Not latest view,US (United States)
Ashish,2019-06-15 00:47:00,02:02:09,Autoplayed: user action: Unspecified; ,C Kkompany,,Samsung 2017 Kant-M UHD TV Smart TV,02:06:34,02:06:34,US (United States)
Ashish,2019-06-14 20:32:43,00:02:07,Autoplayed: user action: None; ,Designated Survivor: Season 3 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:02:07,Not latest view,US (United States)
Ashish,2019-06-14 18:19:13,02:05:35,Autoplayed: user action: Unspecified; ,Stree,,Samsung 2017 Kant-M UHD TV Smart TV,02:05:35,02:05:35,US (United States)
Ashish,2019-06-14 17:36:00,00:15:45,Autoplayed: user action: None; ,Friends: Season 5: The One After Ross Says Rachel (Episode 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:15:45,Not latest view,US (United States)
Ashish,2019-06-14 17:14:43,00:21:16,Autoplayed: user action: None; ,Friends: Season 4: The One with Ross's Wedding: Part 2 (Episode 24),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:52,Not latest view,US (United States)
Ashish,2019-06-14 16:52:16,00:22:07,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with Ross's Wedding: Part 1 (Episode 23),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:07,Not latest view,US (United States)
Ashish,2019-06-14 05:36:56,02:00:06,Autoplayed: user action: Unspecified; ,Luka Chuppi,,Samsung 2017 Kant-M UHD TV Smart TV,02:00:06,Not latest view,US (United States)
Ashish,2019-06-14 05:35:46,00:00:11,Autoplayed: user action: None; ,Designated Survivor: Season 3 (Trailer),TRAILER,Samsung 2017 Kant-M UHD TV Smart TV,00:00:11,Not latest view,US (United States)
Ashish,2019-06-14 03:33:25,00:22:15,Autoplayed: user action: None; ,Friends: Season 4: The One with the Worst Best Man Ever (Episode 22),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:15,Not latest view,US (United States)
Ashish,2019-06-14 03:10:59,00:22:11,Autoplayed: user action: None; ,Friends: Season 4: The One with the Invitation (Episode 21),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:11,Not latest view,US (United States)
Ashish,2019-06-14 02:59:44,00:10:56,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with the Wedding Dresses (Episode 20),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:09,Not latest view,US (United States)
Ashish,2019-06-13 19:46:34,00:10:36,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with the Wedding Dresses (Episode 20),,Samsung 2017 Kant-M UHD TV Smart TV,00:11:13,Not latest view,US (United States)
Ashish,2019-06-13 19:24:46,00:21:33,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with All the Haste (Episode 19),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:10,Not latest view,US (United States)
Ashish,2019-06-13 19:02:58,00:21:34,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with Rachel's New Dress (Episode 18),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:11,Not latest view,US (United States)
Ashish,2019-06-13 19:00:37,00:02:02,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with the Free Porn (Episode 17),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:05,Not latest view,US (United States)
Ashish,2019-06-13 06:03:21,00:19:27,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with the Free Porn (Episode 17),,Samsung 2017 Kant-M UHD TV Smart TV,00:20:05,Not latest view,US (United States)
Ashish,2019-06-13 05:41:34,00:21:30,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with the Fake Party (Episode 16),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:08,Not latest view,US (United States)
Ashish,2019-06-13 05:19:04,00:22:11,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with All the Rugby (Episode 15),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:11,Not latest view,US (United States)
Ashish,2019-06-12 21:41:26,00:21:54,Autoplayed: user action: None; ,Friends: Season 4: The One with Joey's Dirty Day (Episode 14),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:54,Not latest view,US (United States)
Ashish,2019-06-12 21:19:02,00:22:09,Autoplayed: user action: Unspecified; ,Friends: Season 4: The One with Rachel's Crush (Episode 13),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:09,Not latest view,US (United States)
Ashish,2019-06-12 18:03:40,00:00:37,Autoplayed: user action: None; ,Friends: Season 4: The One with Rachel's Crush (Episode 13),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:37,Not latest view,US (United States)
Ashish,2019-06-12 17:41:18,00:22:10,Autoplayed: user action: None; ,Friends: Season 4: The One with the Embryos (Episode 12),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:10,Not latest view,US (United States)
